Ferriere,0.001352,0.604921,0.000532,0.000308,0.000702,0.007043,0.004065,0.013416,0.087787,0.01057,0.118171,0.234845,0.111441,0.040076,0.047145,0.157169,0.026822,0.045426,0.026846,cluster2
'Fiorenzuola d Arda',0.091145,0.477102,0.018786,0.017374,0.021792,0.040966,0.053215,0.007563,0.066056,0.083913,0.01032,0.06956,0.061653,0.039671,0.068269,0.097723,0.032203,0.100631,0.194631,cluster4
Gazzola,0.015509,0.237867,0.001892,0.0005,0.000495,0.011354,0.005378,0.019315,0.048834,0.000773,0.045123,0.014174,0.017161,0.007691,0.011633,0.031877,0.000513,0.043849,0.02349,cluster2
Gossolengo,0.064478,0.228298,0.000627,0.000389,0.0005,0.016469,0.006095,0.016072,0.026096,0.009539,0.038041,0.029874,0.010381,0.008906,0.011327,0.038892,0.005211,0.008202,0,cluster2
'Gragnano Trebbiense',0.046842,0.220096,0.000734,0.000463,0.00091,0.017643,0.007723,0.021509,0.037993,0.011472,0.032578,0.027693,0.007203,0.0112,0.020664,0.018708,0.003075,0.031861,0.010067,cluster1
Gropparello,0.013387,0.403964,0.000861,0.0005,0.001676,0.006015,0.002419,0.007984,0.065144,0.01173,0.007892,0.043829,0.066314,0.036162,0.041941,0.044677,0.002135,0.053943,0.114094,cluster2
'Lugagnano Val d Arda',0.025243,0.477102,0.001371,0.000796,0.002229,0.009991,0.005011,0.014735,0.04658,0.011085,0.079725,0.052987,0.034746,0.033329,0.035512,0.054031,0.002563,0.044164,0.036913,cluster2
'Monticelli d Ongina',0.040055,0.174299,0.002105,0.033199,0.028879,0.114355,0.070727,0.082002,0.061738,0.05272,0.006677,0.036633,0.063559,0.045338,0.053115,0.025969,0.001708,0.101262,0.181208,cluster4
Morfasso,0.00303,0.613807,0.000149,0.000086,0.000074,0.002338,0.001449,0.004783,0.046724,0.025006,0.002631,0.022678,0.087076,0.063284,0.020664,0.071508,0.004271,0.068139,0.526846,cluster2
Ottone,0.000654,0.320574,0.000425,0.000247,0.000878,0.004056,0.002248,0.007419,0.056318,0.00116,0.000405,0.11775,0.076271,0.024693,0.003674,0.046154,0.003075,0.036909,0.013423,cluster2
Piacenza,0.313694,0.211893,0.004444,0.557712,0.025862,0.122349,0.114322,0.096516,0.311858,0.642691,0.117968,0.409507,0.345339,0.366617,0.337364,0.534277,0.26309,0.364984,0.187919,cluster0
'Pianello Val Tidone',0.021071,0.228298,0.002201,0.001277,0.007177,0.006903,0.002873,0.009482,0.031613,0.023975,0.009915,0.053205,0.043644,0.013224,0.016378,0.049477,0.006577,0.042271,0.083893,cluster1
Piozzano,0.004015,0.238551,0.000287,0.000167,0.000479,0.002392,0.001277,0.004216,0.018469,0.012245,0.000202,0.022242,0.026271,0.007556,0.009949,0.018831,0.000171,0.027129,0.003356,cluster2
Podenzano,0.073328,0.255639,0.00051,0.00008,0.00074,0.018308,0.002288,0.005891,0.035019,0.114849,0.019425,0.050153,0.021822,0.024693,0.048676,0.045169,0.004954,0.025868,0,cluster2
'Ponte dell Olio',0.037423,0.30622,0.000447,0.000444,0.002447,0.010569,0.00418,0.012251,0.024945,0.020495,0.196277,0.076537,0.045551,0.023209,0.041635,0.058954,0.0082,0.064038,0.033557,cluster2
Pontenure,0.068185,0.246753,0.000223,0.009952,0.000505,0.01105,0.02542,0.007299,0.03214,0.018948,0.049575,0.020279,0.012288,0.015517,0.035665,0.056492,0.007261,0.036593,0.073826,cluster1
Rivergaro,0.057067,0.260424,0.001616,0.000543,0.001043,0.007507,0.00437,0.010643,0.027295,0.183037,0.025091,0.049717,0.023941,0.017407,0.038726,0.0896,0.01119,0.076656,0.026846,cluster2
Rottofreno,0.124332,0.198906,0.000723,0.01358,0.010226,0.035988,0.033094,0.031413,0.058524,0.021397,0.071429,0.025512,0.021398,0.022129,0.045002,0.071508,0.012215,0.074763,0.057047,cluster1
'San Giorgio Piacentino',0.040492,0.297334,0.000627,0.00058,0.006374,0.020705,0.006562,0.014811,0.051521,0.032998,0.020639,0.044265,0.041525,0.021724,0.025563,0.039754,0.002733,0.055836,0.030201,cluster1
'San Pietro in Cerro',0.009874,0.252905,0.002626,0.005713,0.003969,0.051895,0.041837,0.029844,0.016214,0.000387,0.000405,0.036851,0.011229,0.002429,0.002755,0,0,0.050158,0.003356,cluster1
Sarmato,0.03654,0.203008,0.000425,0.015295,0.000112,0.028808,0.027636,0.039896,0.013768,0.01637,0.087616,0.013956,0.008686,0.006612,0.014848,0.022154,0.001367,0.03123,0.030201,cluster1
Travo,0.008302,0.266576,0.000563,0.000444,0.000686,0.011818,0.006896,0.020109,0.041783,0.059294,0.039862,0.042303,0.101695,0.038186,0.030308,0.053046,0.003673,0.051104,0.050336,cluster2
Vernasca,0.009194,0.576213,0.000351,0.000204,0.000521,0.010155,0.004559,0.014904,0.072436,0.018948,0.015378,0.088966,0.054661,0.037917,0.035665,0.037292,0.00205,0.104732,0.194631,cluster2
Vigolzone,0.035736,0.270677,0.000489,0.000401,0.001011,0.014101,0.005662,0.015309,0.031085,0.064707,0.013557,0.058003,0.024576,0.016327,0.024338,0.043938,0.005979,0.056151,0.030201,cluster2
'Villanova sull Arda',0.015913,0.30622,0.001148,0.011938,0.0103,0.090252,0.055923,0.03934,0.01962,0.006703,0.021044,0.020061,0.023517,0.006207,0.013317,0.016369,0.001025,0,0.043624,cluster1
Zerba,0,0.253589,0,0,0,0.001602,0.000983,0.003244,0.018181,0.000516,0.000607,0.03925,0.012924,0.009715,0.000765,0.009969,0.000171,0.009779,0.003356,cluster2
'Ziano Piacentino',0.02669,0.217362,0,0,0,0.001067,0.000627,0.002071,0.064809,0.001031,0.049373,0.096816,0.075424,0.037782,0.030767,0.080369,0.006236,0.098738,0.087248,cluster2
'Alta Val Tidone',0.009775,0.219412,0.001882,0.001185,0.005171,0.010549,0.004608,0.01515,0.126115,0.016757,0.02934,0.171609,0.125424,0.075159,0.058472,0.149415,0.006321,0.110726,0.285235,cluster2
Albareto,0.00634,0.933698,0.001977,0.00153,0.001969,0.014743,0.007231,0.021235,0.053152,0.054009,0.005463,0.042739,0.079661,0.034543,0.033063,0.041846,0.002221,0.073502,0.090604,cluster2
Bardi,0.002982,0.909774,0.000287,0.000191,0.000495,0.011728,0.006446,0.017462,0.067975,0.000516,0.141643,0.157654,0.184322,0.03171,0.018827,0.0832,0.006236,0.071293,0.734899,cluster2
Bedonia,0.005993,0.885167,0.001744,0.001468,0.004033,0.010074,0.004772,0.014075,0.070901,0.003351,0.197086,0.122329,0.141102,0.063419,0.05587,0.070646,0.007346,0.13123,0.211409,cluster2
Berceto,0.004392,0.931647,0.000914,0.000586,0.001069,0.008045,0.004298,0.011788,0.049794,0.007992,0.12586,0.190362,0.054873,0.024693,0.014848,0.080985,0.010763,0.090852,0.281879,cluster2
Bore,0.004877,0.630895,0.000011,0.000006,0.000005,0.00152,0.000827,0.002655,0.006908,0.007476,0.132942,0.016354,0.041525,0.017676,0.014848,0.036308,0.002135,0.043849,0.077181,cluster2
'Borgo Val di Taro',0.015313,0.9419,0.013672,0.008527,0.016482,0.011756,0.006165,0.015809,0.088362,0.006574,0.099352,0.101177,0.074788,0.024288,0.059697,0.080615,0.01418,0.139748,0.214765,cluster4
Busseto,0.031565,0.537936,0.0138,0.043453,0.015631,0.092271,0.11718,0.154709,0.068167,0.036736,0.002226,0.061928,0.045551,0.027527,0.042553,0.080862,0.007602,0.07918,0.134228,cluster4
Calestano,0.012366,0.674641,0.000861,0.001197,0.004778,0.006902,0.003136,0.009249,0.027727,0.018046,0.046338,0.094418,0.034534,0.005667,0.008419,0.058092,0.006748,0.014511,0.013423,cluster2
Collecchio,0.088676,0.62406,0.001255,0.001296,0.003325,0.033239,0.012708,0.029533,0.076513,0.036092,0.050789,0.068251,0.036229,0.020645,0.062452,0.125046,0.023917,0.058044,0.057047,cluster4
Colorno,0.066405,0.209159,0.007208,0.054812,0.047457,0.11948,0.073987,0.059526,0.05886,0.050271,0.002833,0.099651,0.036864,0.021185,0.041023,0.071877,0.013155,0.089905,0.09396,cluster4
Compiano,0.009364,0.91866,0.000096,0.000111,0.001043,0.003133,0.001246,0.002889,0.022546,0.032354,0.001416,0.069341,0.030932,0.003778,0.013776,0.022646,0.001367,0.042902,0.144295,cluster2
Corniglio,0.002908,0.949419,0.00017,0.000123,0.000165,0.008992,0.005222,0.016036,0.102658,0.000129,0.00688,0.13672,0.079237,0.036972,0.0349,0.061908,0.002563,0.064038,0.060403,cluster2
Felino,0.08241,0.628161,0.001605,0.001647,0.003756,0.009557,0.002686,0.00782,0.034539,0.009539,0.157021,0.083515,0.042161,0.015787,0.027705,0.090462,0.017596,0.067508,0.063758,cluster2
Fidenza,0.10097,0.614491,0.031098,0.032002,0.028006,0.062579,0.074348,0.068218,0.050993,0.387342,0.011534,0.067161,0.073093,0.121711,0.169294,0.203692,0.049116,0.121451,0.080537,cluster3
Fontanellato,0.045909,0.57553,0.013279,0.042898,0.002894,0.033077,0.082528,0.060456,0.043989,0.043052,0.0431,0.079154,0.045339,0.021859,0.030308,0.088,0.011446,0.067508,0.171141,cluster4
Fontevivo,0.076823,0.559809,0.004285,0.033421,0.009156,0.023506,0.039568,0.015857,0.031853,0.040088,0.010117,0.036415,0.016737,0.012414,0.029236,0.040492,0.006492,0.035962,0.036913,cluster1
'Fornovo di Taro',0.036541,0.639098,0.004306,0.005898,0.00656,0.016994,0.00983,0.025075,0.030845,0.032354,0.05605,0.043393,0.040042,0.023614,0.026022,0.047754,0.017682,0.080442,0.063758,cluster1
Langhirano,0.051587,0.643882,0.000797,0.001913,0.02085,0.01501,0.005706,0.012615,0.07162,0.068961,0.098543,0.118186,0.05911,0.026717,0.078371,0.134277,0.017767,0.073186,0.130872,cluster4
'Lesignano de  Bagni',0.036911,0.632946,0.001074,0.00227,0.003336,0.015705,0.007533,0.017997,0.034683,0.059938,0.049575,0.071958,0.017585,0.017541,0.035971,0.043692,0.002306,0.0653,0.010067,cluster2
Medesano,0.042987,0.626111,0.001201,0.001098,0.017589,0.041469,0.011951,0.035657,0.072628,0.065996,0.051194,0.076537,0.041737,0.029686,0.042553,0.124923,0.02033,0.118927,0.154362,cluster4
Mezzani,0.040876,0.222146,0.004561,0.020854,0.017993,0.06822,0.042266,0.094022,0.033915,0.024362,0.020235,0.059093,0.035169,0.025773,0.015766,0.014154,0.00094,0.070347,0.11745,cluster1
'Monchio delle Corti',0.003518,0.948735,0.000032,0.000019,0.000037,0.001013,0.000489,0.001592,0.029166,0.00464,0.107446,0.068251,0.069915,0.02105,0.009643,0.021662,0.001367,0.062776,0.050336,cluster2
Montechiarugolo,0.081079,0.621326,0.001138,0.001536,0.01403,0.03235,0.009716,0.021421,0.048978,0.073859,0.066775,0.066943,0.038771,0.02051,0.052962,0.081969,0.011275,0.060883,0.04698,cluster1
'Neviano degli Arduini',0.011141,0.656186,0.000457,0.00029,0.00034,0.008386,0.004528,0.012451,0.117864,0.000773,0.00607,0.171391,0.061441,0.026852,0.034747,0.114092,0.006919,0.071924,0.033557,cluster2
Noceto,0.058111,0.620643,0.083012,0.048864,0.007252,0.022848,0.025014,0.076948,0.044037,0.040474,0.229866,0.086132,0.081144,0.038996,0.053268,0.118031,0.026736,0.088013,0.036913,cluster4
Palanzano,0.004657,0.898154,0.000096,0.000056,0.000207,0.00462,0.002275,0.006635,0.051473,0.003222,0.002023,0.084605,0.058475,0.015113,0.018827,0.043569,0.001965,0.032492,0.050336,cluster2
Parma,0.270022,0.624744,0.017914,0.446132,0.469719,0.315489,0.20829,0.13994,0.457162,0.782289,0.619183,0.762538,0.374364,0.415464,0.531303,0.745354,0.607585,0.569401,0.687919,cluster0
'Pellegrino Parmense',0.003388,0.626794,0.000159,0.000093,0.001016,0.003736,0.001063,0.003342,0.034587,0.005285,0.025698,0.026821,0.052119,0.017002,0.021736,0.035323,0.00205,0.055205,0.020134,cluster2
Roccabianca,0.025355,0.289815,0.001712,0.017929,0.016328,0.099864,0.060893,0.060596,0.04869,0.000516,0.002631,0.052769,0.023093,0.012954,0.017603,0.040862,0.001452,0.034385,0.050336,cluster1
'Sala Baganza',0.064861,0.624744,0.000276,0.000426,0.004671,0.008842,0.002671,0.007775,0.030845,0.035834,0.020842,0.042957,0.027966,0.011739,0.016685,0.050338,0.008798,0.023975,0.003356,cluster2
'Salsomaggiore Terme',0.086183,0.617225,0.005592,0.003794,0.04161,0.020869,0.006756,0.013161,0.113355,0.112916,0.103804,0.094854,0.10339,0.082445,0.112659,0.173415,0.073973,0.155205,0.090604,cluster3
'San Secondo Parmense',0.05329,0.408749,0.011142,0.034032,0.026969,0.07582,0.057639,0.074478,0.043558,0.015597,0.069405,0.040122,0.015254,0.02051,0.041635,0.051446,0.004015,0.040694,0.010067,cluster1
Solignano,0.007573,0.723855,0.000606,0.000876,0.00116,0.012553,0.006791,0.018965,0.027295,0.002062,0.045528,0.043829,0.035169,0.012549,0.009337,0.032,0.002563,0.044164,0.087248,cluster2
Soragna,0.037358,0.486671,0.007921,0.030053,0.02591,0.111822,0.069395,0.063242,0.053775,0.010183,0.011331,0.109027,0.026271,0.01012,0.018062,0.036431,0.003417,0.064984,0.177852,cluster4
Sorbolo,0.086649,0.401914,0.011355,0.059229,0.04576,0.086255,0.060167,0.075642,0.02672,0.119361,0.002631,0.022024,0.041737,0.038456,0.044696,0.091569,0.024088,0.107571,0.09396,cluster4
Terenzo,0.004809,0.698565,0.000181,0.000111,0.000106,0.004415,0.002488,0.007362,0.01041,0.00941,0.112505,0.051461,0.036653,0.007691,0.011174,0.025108,0.002221,0.095899,0.083893,cluster2
'Tizzano Val Parma',0.008444,0.748462,0.000117,0.000123,0.000367,0.005327,0.002809,0.008318,0.064569,0.033514,0.043505,0.110772,0.05,0.0309,0.048829,0.083077,0.005979,0.07224,0.221477,cluster2
Tornolo,0.004001,0.884484,0.00033,0.000191,0.000176,0.003576,0.001958,0.005369,0.050034,0.005285,0.012748,0.038596,0.051695,0.032519,0.033063,0.041477,0.00205,0.118927,0.097315,cluster2
Torrile,0.074422,0.347915,0.001712,0.045977,0.039679,0.091635,0.056801,0.021009,0.021395,0.057489,0.029745,0.01679,0.00911,0.010255,0.024338,0.055754,0.007517,0.068139,0.100671,cluster1
Traversetolo,0.061211,0.630895,0.003732,0.002554,0.00631,0.027665,0.011119,0.031262,0.051665,0.093839,0.065965,0.068469,0.056356,0.026042,0.052962,0.104985,0.015888,0.066246,0.077181,cluster4
Valmozzola,0.001592,0.90499,0.000074,0.000043,0.000037,0.003291,0.001986,0.00603,0.024897,0,0.002226,0.021151,0.00678,0.007017,0.007041,0.019446,0.001196,0.030284,0.006711,cluster2
'Varano de  Melegari',0.013455,0.637047,0.001212,0.001067,0.001639,0.017767,0.010239,0.028477,0.028735,0.017144,0.039862,0.060837,0.019703,0.011874,0.014542,0.063015,0.008115,0.02082,0.077181,cluster1
Varsi,0.004301,0.812714,0.000149,0.000093,0.00008,0.004989,0.003005,0.009068,0.056845,0.001289,0.003035,0.05495,0.056992,0.027931,0.026175,0.052554,0.004783,0.05836,0.171141,cluster2
'Sissa Trecasali',0.037797,0.423787,0.008346,0.049296,0.042515,0.17948,0.111209,0.131492,0.088794,0.039572,0.007689,0.087658,0.069703,0.042369,0.0424,0.054892,0.003161,0.121767,0.281879,cluster4
'Polesine Zibello',0.022602,0.250171,0.006932,0.020619,0.017812,0.119721,0.07419,0.137317,0.052912,0.000644,0.024282,0.048408,0.060805,0.034543,0.030002,0.045908,0.001794,0.073186,0.147651,cluster4
Albinea,0.071503,0.660287,0.000734,0.041282,0.000207,0.00224,0.030065,0.006765,0.07162,0.015984,0.048563,0.064108,0.019492,0.008096,0.045308,0.108062,0.005894,0.030284,0.026846,cluster1
'Bagnolo in Piano',0.129575,0.592618,0.001988,0.057909,0.001303,0.015958,0.041215,0.01441,0.05886,0.029002,0.014974,0.011993,0.013347,0.018351,0.047604,0.0656,0.008627,0.060568,0.104027,cluster1
Baiso,0.014453,0.645933,0.000436,0.000284,0.000569,0.006169,0.003012,0.008561,0.035019,0.013019,0.040672,0.035543,0.021398,0.015787,0.017297,0.045169,0.005296,0.037224,0.006711,cluster2
Bibbiano,0.130168,0.630895,0,0.061481,0,0.00003,0.043087,0.00005,0.0662,0.034029,0.088223,0.069996,0.035805,0.028066,0.060309,0.107815,0.009652,0.063091,0.030201,cluster4
Boretto,0.105431,0.189337,0.002711,0.031743,0.028001,0.044662,0.027506,0.024399,0.043462,0.003996,0.058478,0.036851,0.032415,0.019296,0.026175,0.048615,0.003161,0.035331,0.04698,cluster1
Brescello,0.082975,0.25974,0.001148,0.033545,0.029506,0.059332,0.036632,0.028,0.035642,0.000387,0.130716,0.02246,0.080085,0.042774,0.025103,0.021046,0.00111,0.077603,0.221477,cluster4
'Cadelbosco di Sopra',0.087407,0.5311,0.00488,0.064221,0.053522,0.100205,0.066699,0.040892,0.052864,0.007605,0.096115,0.048844,0.02839,0.020645,0.03643,0.062892,0.004954,0.12429,0.305369,cluster4
'Campagnola Emilia',0.08233,0.54067,0.001212,0.03389,0.021388,0.034119,0.037299,0.015527,0.03286,0.039701,0.013557,0.031836,0.020763,0.012279,0.029695,0.048615,0.003417,0.020505,0.060403,cluster1
Campegine,0.080591,0.475735,0.004157,0.031552,0.004208,0.0204,0.034613,0.025191,0.040248,0.005285,0.012748,0.016136,0.023517,0.006342,0.016225,0.0368,0.002392,0.033754,0.030201,cluster1
Carpineti,0.015019,0.656186,0.000149,0.000105,0.000255,0.004035,0.001892,0.00514,0.06265,0.005414,0.088628,0.043175,0.025,0.021859,0.02495,0.104369,0.012557,0.067192,0.067114,cluster2
Casalgrande,0.183055,0.673958,0.002116,0.110463,0.00332,0.011359,0.048658,0.00686,0.075218,0.057102,0.123634,0.040122,0.043432,0.036028,0.084953,0.1264,0.025113,0.102839,0.157718,cluster4
Casina,0.024272,0.636364,0.000447,0.000635,0.000553,0.001609,0.000989,0.001156,0.066679,0.021526,0.076285,0.047536,0.029873,0.031979,0.046839,0.126031,0.015803,0.127445,0.318792,cluster2
Castellarano,0.094176,0.658237,0.00051,0.000308,0.000367,0.006975,0.003212,0.0098,0.05531,0.028358,0.119992,0.026385,0.023941,0.014573,0.034747,0.099077,0.025882,0.050473,0.07047,cluster2
'Castelnovo di Sotto',0.086091,0.411483,0.002945,0.053023,0.045611,0.08506,0.05357,0.021827,0.063801,0.033127,0.051194,0.058657,0.040678,0.033059,0.058013,0.059569,0.005296,0.034069,0.083893,cluster1
'Castelnovo ne  Monti',0.037967,0.727273,0.000276,0.000339,0.000442,0.00474,0.002812,0.00599,0.066584,0.145141,0.143262,0.108155,0.081144,0.077857,0.078218,0.188554,0.027163,0.114511,0.120805,cluster2
Cavriago,0.209316,0.615174,0,0.059834,0,0,0.026001,0,0.037081,0.045244,0.104411,0.028347,0.027966,0.026447,0.052962,0.090462,0.0123,0.056782,0.006711,cluster4
Canossa,0.024441,0.637047,0.001414,0.000907,0.001202,0.00684,0.003491,0.008253,0.043701,0.027713,0.046742,0.052769,0.037076,0.025233,0.037349,0.0576,0.004954,0.070032,0.067114,cluster2
Correggio,0.118419,0.643199,0.003636,0.153163,0,0,0.118585,0.00947,0.15413,0.17801,0.106435,0.221762,0.093008,0.074754,0.145109,0.209354,0.02964,0.088013,0.208054,cluster3
Fabbrico,0.099836,0.516746,0.001361,0.041288,0.035625,0.058333,0.03597,0.03043,0.025137,0.046404,0.018414,0.029001,0.020551,0.01093,0.02495,0.039877,0.004954,0.015142,0.020134,cluster1
Gattatico,0.048066,0.505126,0.001212,0.036395,0.023947,0.064701,0.064479,0.010597,0.03027,0.012761,0.098138,0.022242,0.046398,0.036297,0.033675,0.047631,0.002306,0.032492,0.11745,cluster1
Gualtieri,0.064393,0.344498,0.001063,0.040819,0.035322,0.087979,0.054468,0.050964,0.066248,0.013663,0.032578,0.057785,0.071398,0.017811,0.038114,0.056615,0.003929,0.05205,0.063758,cluster1
Guastalla,0.101416,0.337662,0.00169,0.007971,0.078666,0.130623,0.032989,0.05394,0.099635,0.043181,0.104209,0.181422,0.074153,0.034543,0.062605,0.098215,0.010592,0.10347,0.134228,cluster4
Luzzara,0.082831,0.276828,0.000585,0.000364,0.048782,0.095089,0.011754,0.038035,0.092776,0.009281,0.018009,0.090057,0.057839,0.034408,0.071789,0.034092,0.004698,0.060568,0.09396,cluster4
'Montecchio Emilia',0.155489,0.616541,0.000893,0.062937,0.006358,0.009108,0.03731,0.007156,0.050273,0.031451,0.101983,0.056912,0.028602,0.02132,0.043778,0.104738,0.01324,0.073186,0.137584,cluster4
Novellara,0.084122,0.520164,0.001669,0.083014,0.042179,0.111195,0.0889,0.038733,0.105344,0.000773,0.040065,0.034889,0.030932,0.034273,0.076075,0.052923,0.006748,0.11388,0.137584,cluster4
Poviglio,0.059255,0.315106,0.001977,0.043466,0.028496,0.091053,0.06663,0.022441,0.073827,0.016757,0.055645,0.036197,0.041314,0.03063,0.05235,0.095138,0.008798,0.082019,0.124161,cluster4
'Quattro Castella',0.101923,0.646617,0.00168,0.063295,0.003852,0.004546,0.037183,0.004094,0.092008,0.035061,0.065763,0.052987,0.013136,0.029821,0.072402,0.146708,0.010848,0.052681,0.040268,cluster4
Reggiolo,0.075922,0.43404,0.000043,0.00016,0.049037,0.105303,0.008609,0.00409,0.061307,0.035963,0.043505,0.035979,0.027331,0.018486,0.045768,0.047385,0.00299,0.070032,0.063758,cluster1
'Reggio nell Emilia',0.268047,0.666439,0.023751,1,0.305806,0.11172,0.352929,0.057397,0.626067,0.894174,0.078308,0.447885,0.281992,0.358656,0.505434,1,0.3966,0.705678,0.536913,cluster0
'Rio Saliceto',0.097061,0.567327,0.000967,0.037586,0.003841,0.034379,0.034518,0.018964,0.01703,0.056716,0.037232,0.022242,0.024788,0.010525,0.022807,0.045415,0.005125,0.01735,0.013423,cluster1
Rolo,0.102346,0.511962,0.000415,0.02471,0.021483,0.034976,0.019105,0.01184,0.02245,0.040217,0.003035,0.024422,0.022669,0.009445,0.024185,0.018831,0.00299,0.007571,0,cluster1
Rubiera,0.211459,0.662338,0.003477,0.088973,0.050862,0.019238,0.038546,0.011729,0.033004,0.098092,0.070417,0.037287,0.012076,0.021724,0.064442,0.084308,0.021611,0.06183,0.080537,cluster4
'San Martino in Rio',0.127782,0.654135,0.000043,0.047957,0,0,0.034757,0.000374,0.031037,0.081593,0.013557,0.036415,0.033686,0.034813,0.030461,0.071015,0.008627,0.046688,0.14094,cluster1
'San Polo d Enza',0.067688,0.634313,0.000351,0.026215,0.001043,0.009319,0.019536,0.009688,0.033915,0.033127,0.081748,0.034671,0.038136,0.02132,0.028624,0.081108,0.007773,0.052997,0.151007,cluster1
'Sant Ilario d Enza',0.199871,0.546138,0.000298,0.067491,0.030826,0.01103,0.030956,0.003379,0.042694,0.010956,0.052206,0.006324,0.010593,0.006612,0.018215,0.061415,0.020244,0.029022,0.036913,cluster4
Scandiano,0.184707,0.671907,0.004699,0.126794,0.003272,0.005425,0.048514,0.005851,0.086875,0.199536,0.172805,0.093546,0.069703,0.07273,0.120159,0.2448,0.033057,0.108517,0.171141,cluster3
Toano,0.022651,0.698565,0.000851,0.000654,0.000612,0.007229,0.003591,0.009362,0.055071,0.015855,0.095306,0.059093,0.056356,0.031845,0.033981,0.110154,0.008627,0.080757,0.087248,cluster2
Vetto,0.011378,0.682843,0.000021,0.000222,0.000255,0.007561,0.004293,0.011794,0.036218,0.005672,0.056455,0.0314,0.016737,0.021859,0.039951,0.049477,0.003246,0.045741,0.016779,cluster2
'Vezzano sul Crostolo',0.039546,0.643199,0.005167,0.003905,0.006219,0.004823,0.001801,0.004278,0.048163,0.019464,0.020032,0.056476,0.042161,0.015113,0.029083,0.086523,0.012386,0.083912,0.11745,cluster1
