Mezzani,0.040876,0.222146,0.035181,0.081197,0.097399,0.08883,0.08864,0.199111,0.102971,0.03822,0.043215,0.195104,0.189714,0.071269,0.048266,0.036175,0.008112,0.144805,0.159817,cluster1
'Monchio delle Corti',0.003518,0.948735,0.000246,0.000072,0.000202,0.001319,0.001025,0.003371,0.088552,0.00728,0.229473,0.225342,0.377143,0.058209,0.029522,0.055363,0.011799,0.129221,0.068493,cluster4
Montechiarugolo,0.081079,0.621326,0.008775,0.005982,0.075944,0.042122,0.020377,0.045363,0.148704,0.115875,0.14261,0.221022,0.209143,0.056716,0.162137,0.2095,0.097345,0.125325,0.063927,cluster0
'Neviano degli Arduini',0.011141,0.656186,0.003526,0.001129,0.001843,0.01092,0.009495,0.026368,0.35785,0.001213,0.012965,0.565875,0.331429,0.074254,0.106373,0.291601,0.059735,0.148052,0.045662,cluster5
Noceto,0.058111,0.620643,0.640315,0.190261,0.039254,0.02975,0.05246,0.162953,0.133702,0.063498,0.490925,0.284377,0.437714,0.107836,0.163074,0.301667,0.230826,0.181169,0.050228,cluster2
Palanzano,0.004657,0.898154,0.000738,0.000216,0.001123,0.006015,0.004771,0.014051,0.156277,0.005056,0.004322,0.279338,0.315429,0.041791,0.057638,0.111356,0.016962,0.066883,0.068493,cluster4
'Pellegrino Parmense',0.003388,0.626794,0.00123,0.00036,0.005501,0.004864,0.00223,0.007078,0.10501,0.008291,0.054883,0.088553,0.281143,0.047015,0.066542,0.09028,0.017699,0.113636,0.027397,cluster0
Roccabianca,0.025355,0.289815,0.013203,0.06981,0.088385,0.130033,0.127705,0.128325,0.14783,0.000809,0.005618,0.174226,0.124571,0.035821,0.053889,0.104435,0.012537,0.070779,0.068493,cluster1
'Sala Baganza',0.064861,0.624744,0.002132,0.001658,0.025286,0.011513,0.005602,0.016464,0.09365,0.056218,0.044512,0.141829,0.150857,0.032463,0.051078,0.128657,0.075959,0.049351,0.004566,cluster0
'Salsomaggiore Terme',0.086183,0.617225,0.043136,0.014774,0.22524,0.027173,0.014169,0.027871,0.34416,0.177149,0.221694,0.313175,0.557714,0.227985,0.344892,0.443221,0.638643,0.319481,0.123288,cluster6
'San Secondo Parmense',0.05329,0.408749,0.085944,0.13251,0.145984,0.098726,0.120881,0.157723,0.132246,0.024469,0.148228,0.132469,0.082286,0.056716,0.12746,0.131488,0.034661,0.083766,0.013699,cluster1
Solignano,0.007573,0.723855,0.004674,0.003411,0.006278,0.016346,0.014242,0.040161,0.082872,0.003236,0.097234,0.144708,0.189714,0.034701,0.028585,0.081787,0.022124,0.090909,0.118721,cluster4
Soragna,0.037358,0.486671,0.061096,0.117015,0.140253,0.145604,0.145535,0.133928,0.163268,0.015976,0.024201,0.359971,0.141714,0.027985,0.055295,0.093111,0.029499,0.133766,0.242009,cluster1
Sorbolo,0.086649,0.401914,0.087584,0.23062,0.247703,0.112312,0.126183,0.160187,0.081124,0.18726,0.005618,0.072714,0.225143,0.106343,0.136832,0.234036,0.207965,0.221429,0.127854,cluster2
Terenzo,0.004809,0.698565,0.001394,0.000432,0.000576,0.005748,0.005219,0.015591,0.031605,0.014762,0.240277,0.169906,0.197714,0.021269,0.034208,0.064171,0.019174,0.197403,0.114155,cluster0
'Tizzano Val Parma',0.008444,0.748462,0.000902,0.00048,0.001987,0.006936,0.00589,0.017615,0.196038,0.052578,0.092913,0.365731,0.269714,0.085448,0.149485,0.212331,0.051622,0.148701,0.30137,cluster5
Tornolo,0.004001,0.884484,0.002542,0.000745,0.00095,0.004657,0.004105,0.01137,0.151908,0.008291,0.027226,0.12743,0.278857,0.089925,0.101218,0.106008,0.017699,0.244805,0.13242,cluster4
Torrile,0.074422,0.347915,0.013203,0.179018,0.214786,0.119318,0.119123,0.044491,0.064958,0.090192,0.063526,0.055436,0.049143,0.028358,0.074508,0.142498,0.064897,0.14026,0.136986,cluster1
Traversetolo,0.061211,0.630895,0.028785,0.009945,0.034156,0.036023,0.023318,0.066204,0.15686,0.147219,0.140882,0.226062,0.304,0.072015,0.162137,0.268323,0.137168,0.136364,0.105023,cluster0
Valmozzola,0.001592,0.90499,0.000574,0.000168,0.000202,0.004286,0.004165,0.01277,0.07559,0,0.004754,0.069834,0.036571,0.019403,0.021556,0.049701,0.010324,0.062338,0.009132,cluster4
